SalePrice,Lot_Area,Gr_Liv_Area,Total_Bsmt_SF,Garage_Area,Year_Built,Year_Remod_Add,Overall_Qual,Overall_Cond,Full_Bath,Bedroom_AbvGr,TotRms_AbvGrd,MS_Zoning,Neighborhood,House_Style,Foundation,Exter_Qual,Kitchen_Qual,Bsmt_Qual,Garage_Finish,Lot_Frontage,Mas_Vnr_Area,Garage_Yr_Blt,Pool_QC,Fence,Alley
267806,8784.0,1842.0,1181,511,1998,1960,8,5,3,2,11,RL,Veenker,1.5Fin,Slab,Fa,Ex,Gd,Fin,61.96889947682899,228.2479066912769,1987.0,NA,NA,NA
90284,9988.0,1289.0,973,772,1928,1976,9,5,2,3,12,RL,NoRidge,2Story,PConc,Gd,Gd,TA,Fin,83.49169694907778,238.31516582918803,1992.0,NA,NA,NA
132777,4734.0,1988.0,1103,689,1898,1951,7,5,2,4,2,RL,NridgHt,1Story,PConc,Gd,Gd,TA,RFn,67.4419845829615,55.67396040546589,1952.0,NA,NA,NA
193084,15596.0,933.0,573,358,1917,1971,8,4,2,2,4,RL,ClearCr,1.5Fin,Slab,Gd,TA,Gd,RFn,54.82061812621501,436.6388900230523,1987.0,NA,NA,NA
310583,7084.0,950.0,1237,90,2006,1951,8,2,2,3,5,RL,Veenker,1Story,PConc,TA,Gd,Gd,Unf,60.09929452333529,51.63203689457924,1961.0,NA,NA,NA
161732,9728.0,1843.0,754,727,1932,1969,7,7,2,3,13,RL,NoRidge,2Story,CBlock,TA,Ex,TA,Fin,100.44057937708595,237.1201584051601,,NA,MnPrv,NA
132975,8340.0,1455.0,870,721,1929,1993,8,7,1,2,10,RM,ClearCr,1Story,PConc,Gd,Gd,Gd,Unf,77.92914611208438,357.59237461261927,1938.0,NA,MnPrv,NA
352379,6811.0,1273.0,1095,176,1884,1997,4,3,2,4,13,RL,CollgCr,1Story,CBlock,Ex,Gd,TA,RFn,28.09307771060854,73.37278702465909,1981.0,NA,NA,Grvl
93040,10891.0,1945.0,1041,751,1971,1966,7,5,1,2,3,RL,NWAmes,2Story,PConc,Gd,TA,Gd,Fin,107.76561048340405,75.68156200703736,1909.0,NA,NA,NA
68904,9610.0,1196.0,1009,526,1920,1953,9,5,1,3,10,RL,Timber,1Story,Slab,Gd,TA,Gd,RFn,,110.08346907598865,2010.0,NA,MnPrv,NA
197996,8750.0,1399.0,699,482,1906,1963,4,5,1,3,2,RL,NPkVill,2Story,PConc,Ex,TA,TA,Unf,,324.17752498633604,1960.0,NA,NA,NA
135832,7065.0,2199.0,880,772,1965,1956,8,5,2,2,10,RL,IDOTRR,1Story,PConc,TA,TA,Gd,RFn,93.22678586110146,87.29014767825551,1955.0,NA,GdWo,NA
110360,13249.0,2269.0,1000,718,1966,1964,5,5,2,3,7,FV,NWAmes,1Story,PConc,Gd,Gd,Gd,Fin,94.51830279979465,243.56557851235175,1908.0,NA,MnPrv,NA
220431,29500.0,2286.0,449,580,1943,1979,8,5,2,4,9,RL,Blueste,2Story,Slab,TA,TA,TA,Unf,47.02216021993705,116.58852895685499,1949.0,NA,NA,NA
183051,11895.0,1358.0,814,544,1994,1965,7,6,2,2,4,RL,Edwards,1.5Fin,PConc,Gd,Gd,Gd,Fin,43.244630306073105,163.33598389903423,1974.0,NA,NA,NA
132504,19884.0,2115.0,1155,573,1881,1989,9,5,3,3,9,RL,Timber,1Story,PConc,TA,Ex,Gd,NA,129.91002974310422,294.2699060039188,1911.0,NA,NA,Grvl
99496,4749.0,1025.0,489,369,1875,1951,7,5,1,2,12,RM,MeadowV,1Story,PConc,TA,Ex,NA,Unf,52.54805627136909,153.85553895722938,1901.0,NA,NA,Pave
235386,12023.0,1046.0,1462,438,1996,1968,6,5,2,4,10,RL,SawyerW,2Story,PConc,Gd,Gd,TA,RFn,,156.95299516987416,1989.0,NA,NA,NA
215363,5662.0,334.0,1507,269,1900,1950,1,6,3,2,8,RL,NridgHt,2Story,CBlock,TA,Ex,TA,Fin,110.78662416982269,34.36985957856234,1972.0,NA,NA,NA
159584,4509.0,2336.0,501,383,1917,1980,8,6,2,3,5,C,Gilbert,2Story,PConc,Gd,TA,Gd,RFn,,136.4368782386853,1916.0,NA,MnPrv,NA
347546,7019.0,1068.0,1543,376,1948,2004,6,5,2,3,7,RL,Timber,2Story,CBlock,Fa,Gd,TA,RFn,60.99693899173374,235.21773114230214,1934.0,NA,MnPrv,NA
108224,22362.0,1436.0,942,322,1930,1953,7,6,2,3,7,RL,Blueste,SLvl,PConc,TA,TA,Ex,Fin,93.16160216619483,183.27528366083666,1945.0,NA,MnPrv,NA
90200,19341.0,1044.0,1167,477,1937,1976,4,5,2,2,3,RL,CollgCr,1Story,PConc,TA,TA,Gd,Fin,75.32184680608712,419.334155031751,1966.0,NA,NA,NA
125899,12654.0,1847.0,801,385,1978,2007,9,5,1,5,3,RL,NPkVill,2Story,PConc,Gd,Po,Ex,Fin,82.37781136914779,269.2284506978634,1969.0,NA,NA,Pave
163042,4360.0,1312.0,1369,550,1957,2005,6,6,3,3,12,RM,Timber,2Story,CBlock,Ex,TA,Gd,Fin,67.98933559213475,210.3756687868323,2006.0,NA,MnPrv,NA
183017,9722.0,847.0,1162,125,2004,2002,9,6,1,3,6,RL,StoneBr,2Story,PConc,TA,TA,Gd,Fin,,266.5250881646175,1986.0,NA,NA,NA
150769,13108.0,1720.0,674,427,1880,1974,7,5,2,2,2,RL,NoRidge,1Story,PConc,Gd,Gd,TA,Fin,61.67647222244874,243.41168010637895,1934.0,NA,NA,NA
191151,12152.0,783.0,533,476,1891,1971,4,5,2,4,6,RL,StoneBr,2Story,PConc,TA,Gd,Gd,Unf,,50.00815195745971,1978.0,Fa,NA,NA
100647,3618.0,1081.0,415,387,1998,1992,7,6,2,3,11,RL,OldTown,2Story,CBlock,Gd,TA,Gd,RFn,,346.75696557643886,1971.0,NA,NA,NA
295819,6411.0,446.0,1075,415,1888,1959,9,5,3,1,4,RL,Blmngtn,2Story,PConc,Gd,TA,Gd,Unf,80.71809180968103,117.04395638960467,1995.0,NA,NA,Grvl
160675,10525.0,788.0,1228,132,1883,1999,8,1,1,3,4,RL,BrDale,1Story,BrkTil,Ex,TA,TA,Fin,45.77998993530562,260.5261602775036,1933.0,NA,NA,NA
259605,15089.0,1589.0,1260,521,1953,1982,6,5,2,5,9,RM,NoRidge,2Story,PConc,Po,TA,Ex,Unf,,50.15331282045546,1910.0,NA,NA,NA
190439,2928.0,517.0,952,579,1938,1998,9,4,2,2,12,RL,Gilbert,1.5Fin,PConc,Fa,Gd,Gd,RFn,77.97187025886763,580.8538612409277,2009.0,NA,NA,NA
199326,9924.0,759.0,537,548,2004,1997,5,5,1,1,4,RL,NoRidge,1.5Fin,PConc,Gd,TA,Ex,RFn,,174.7898057501893,,NA,NA,NA
208544,11918.0,1498.0,727,657,1924,1993,6,5,2,3,4,RL,CollgCr,2Story,PConc,Gd,TA,Gd,RFn,93.1569681729097,56.841229546436836,1992.0,NA,NA,NA
198607,18210.0,1228.0,1460,490,1925,2009,8,6,2,3,2,RL,BrDale,2Story,BrkTil,Gd,Gd,Gd,Unf,,198.56114991205473,1909.0,NA,NA,NA
214719,16576.0,2496.0,806,545,1939,1979,5,5,2,4,9,RL,IDOTRR,1Story,PConc,Gd,TA,Ex,Fin,99.84370316475635,298.2967219077282,1981.0,NA,NA,NA
282564,15514.0,2416.0,1057,481,1906,1979,6,6,3,3,14,RM,NPkVill,1Story,PConc,TA,TA,Gd,Fin,32.092374561103156,414.0121542646793,1981.0,NA,NA,NA
179621,6768.0,1066.0,569,587,1959,1965,7,6,2,2,11,RL,IDOTRR,1Story,PConc,TA,Gd,TA,Fin,54.639488454413325,216.89844417766798,1911.0,NA,NA,NA
220488,3481.0,1778.0,1134,134,1886,1958,7,5,2,3,11,RL,MeadowV,1.5Fin,PConc,Fa,TA,TA,Fin,,218.42500252137725,1990.0,NA,NA,Grvl
160188,8640.0,1874.0,816,271,1886,1966,4,3,2,1,7,RL,ClearCr,1Story,CBlock,TA,Gd,TA,RFn,22.98505478188313,246.15667339877066,1950.0,NA,NA,NA
295388,19949.0,1201.0,1418,767,1902,1984,7,6,2,3,12,RL,IDOTRR,2Story,BrkTil,TA,Gd,TA,RFn,56.782873696443566,107.20387287342578,1982.0,Ex,NA,NA
126682,25237.0,752.0,1309,0,1978,2009,7,3,3,3,9,RL,IDOTRR,1.5Fin,PConc,TA,Gd,TA,RFn,68.70120947879258,140.72986205016687,2004.0,NA,NA,NA
341251,16752.0,1493.0,801,421,1881,1999,7,4,2,3,4,RL,Sawyer,1.5Fin,PConc,TA,TA,Gd,Fin,,336.6051461060153,1996.0,NA,NA,NA
163396,14151.0,1413.0,949,684,1928,1996,8,5,2,2,12,RL,Gilbert,2Story,PConc,TA,Gd,Gd,RFn,39.1419198426463,178.758630782092,1988.0,NA,NA,NA
93684,13736.0,1282.0,779,431,1878,1964,5,5,2,2,7,RL,StoneBr,2Story,BrkTil,Gd,Gd,TA,Fin,71.02687952238543,275.3063120964649,2007.0,NA,NA,NA
174772,7834.0,1721.0,432,368,2004,1997,8,7,2,4,13,RL,Veenker,2Story,Slab,TA,TA,TA,Fin,,69.49479268489485,1958.0,NA,NA,NA
126447,10116.0,1124.0,657,475,1996,1977,8,6,2,4,3,RL,NoRidge,1Story,Slab,Gd,Gd,Gd,RFn,63.35639012504174,90.33013380836164,1901.0,NA,NA,NA
232409,29775.0,924.0,1079,379,1990,1969,7,5,3,3,4,RL,IDOTRR,1Story,PConc,Fa,Gd,Ex,RFn,38.346706392751216,156.40722306256407,1901.0,NA,MnPrv,NA
127893,6213.0,1554.0,1130,456,1951,1982,6,8,3,2,14,RM,Sawyer,1Story,PConc,Gd,TA,NA,RFn,60.136575804782865,468.1290879320444,1904.0,NA,NA,NA
138902,28821.0,1692.0,1059,313,1995,1982,6,5,2,5,5,RL,StoneBr,1Story,PConc,Ex,Gd,Ex,Fin,53.34314077517952,306.6866145735246,1921.0,NA,NA,NA
77978,9016.0,911.0,879,671,1928,1985,6,5,2,3,10,RL,NoRidge,SLvl,PConc,Gd,TA,Gd,Unf,72.14696344395632,124.49887736527374,1932.0,NA,NA,NA
138562,24227.0,1964.0,1373,734,1943,2010,8,7,2,3,13,FV,ClearCr,1Story,PConc,TA,Gd,Gd,Unf,56.02919268325453,251.3039102236233,2007.0,NA,NA,NA
62972,4702.0,614.0,1025,423,1899,1962,6,6,2,4,5,RL,BrDale,2Story,PConc,Fa,TA,Gd,RFn,69.03115135304074,103.94413628849573,1968.0,NA,GdPrv,NA
88118,15545.0,1210.0,1281,172,1907,1953,6,4,0,2,8,RL,BrDale,1Story,PConc,TA,Gd,TA,NA,37.22955977979996,212.9449436272112,1927.0,NA,NA,NA
225069,7029.0,1370.0,290,345,1927,1972,7,6,2,3,13,RL,Sawyer,SFoyer,PConc,Ex,TA,Gd,Fin,35.07882877338578,384.3688610776516,1957.0,Gd,NA,NA
227366,4678.0,1181.0,0,413,1987,1957,8,5,2,4,9,RL,IDOTRR,1Story,PConc,Ex,Gd,Gd,RFn,83.93849995016531,245.21283474912602,1913.0,NA,NA,NA
196847,12470.0,1217.0,1113,551,1930,1962,3,5,2,1,6,RL,Veenker,1Story,PConc,Gd,Gd,Gd,Unf,89.13381040719621,69.21010527561366,2003.0,NA,MnPrv,NA
112781,20043.0,2435.0,430,248,1994,1973,10,5,2,3,3,RM,NPkVill,1Story,CBlock,Po,TA,Gd,RFn,,185.78750932244031,2006.0,NA,GdPrv,NA
162903,6588.0,1074.0,915,296,1937,1989,3,6,1,3,12,RL,SawyerW,1.5Fin,PConc,TA,TA,Gd,RFn,,79.728680633169,1949.0,NA,NA,NA
165803,4449.0,2720.0,879,552,1880,1995,6,4,2,5,9,RL,SawyerW,1Story,CBlock,TA,TA,Gd,Fin,58.75717011460682,213.85880263449667,1973.0,NA,MnPrv,NA
104469,10351.0,1718.0,1634,637,2005,1979,7,4,2,2,6,RL,MeadowV,1.5Fin,PConc,TA,Gd,Fa,Fin,97.4306433279925,36.103874483897705,1940.0,NA,MnPrv,NA
302960,10378.0,1546.0,1159,325,1990,2009,4,4,2,4,6,RM,StoneBr,2Story,CBlock,TA,Gd,Gd,Fin,64.9224758179646,283.0335909501373,1914.0,NA,NA,NA
235848,15199.0,1738.0,1066,183,1993,1979,9,5,2,3,8,RL,MeadowV,1Story,PConc,Gd,Gd,TA,RFn,57.52810867825636,121.11393125122103,1973.0,NA,NA,NA
151996,19336.0,2764.0,1334,1106,1936,1974,6,3,2,3,7,RH,StoneBr,1Story,PConc,Ex,Gd,TA,Fin,94.1574713267446,307.94335353398077,1967.0,NA,GdPrv,NA
167837,98236.54227053528,1003.0,1147,606,2002,1982,4,7,2,2,4,RL,NWAmes,2Story,CBlock,TA,Gd,Gd,Fin,50.64799233277809,99.86546302445248,1942.0,Ex,NA,NA
180476,33299.0,939.0,816,396,1998,1958,7,5,3,4,8,RL,MeadowV,1Story,BrkTil,Gd,Fa,Gd,RFn,,43.78871452690225,1954.0,NA,NA,NA
73372,12513.0,1122.0,1428,623,1958,1975,7,4,2,2,13,RL,NAmes,1.5Fin,PConc,TA,Gd,Gd,RFn,,331.4402975618514,1948.0,NA,NA,NA
150411,8885.0,1516.0,556,425,1904,1973,10,5,1,4,2,RM,Blueste,1Story,PConc,TA,Gd,Gd,RFn,86.61374049853588,221.50230410436995,1917.0,NA,NA,NA
126399,4159.0,637.0,1129,623,2008,1982,6,6,2,3,5,RL,IDOTRR,2Story,BrkTil,Gd,Gd,TA,Unf,90.3854714886123,183.36238731418706,1980.0,NA,GdPrv,Pave
111229,9343.0,1511.0,380,481,1924,1988,5,6,2,4,5,RL,SawyerW,2Story,PConc,Gd,TA,Gd,RFn,,299.6016208471959,1994.0,NA,NA,NA
148384,8938.0,2346.0,1081,468,1963,1974,3,6,0,2,7,RL,Timber,2Story,PConc,Gd,Gd,NA,Fin,33.88395520068229,252.00523200078953,1996.0,NA,NA,NA
340808,19461.0,1575.0,1077,427,1922,2001,8,3,3,2,7,RM,Somerst,1Story,BrkTil,TA,Gd,TA,RFn,,232.03054945654625,1924.0,NA,NA,NA
214558,14436.0,1353.0,1670,160,1942,1994,7,6,2,3,11,RL,ClearCr,1.5Fin,CBlock,Ex,TA,TA,Fin,118.52047473071642,193.12984172234468,1911.0,NA,NA,NA
132128,5390.0,1190.0,374,837,1911,1964,10,5,2,3,9,RL,NWAmes,2Story,PConc,Gd,Gd,Ex,RFn,,374.7872232256609,,NA,MnPrv,NA
208779,12128.0,1949.0,759,261,1910,2010,7,6,4,3,13,RM,Blueste,2Story,BrkTil,TA,Gd,Gd,RFn,64.6916299853597,163.92459063158714,1946.0,NA,NA,NA
290611,16365.0,1087.0,1329,177,1992,1990,9,8,2,3,2,RM,Blueste,2Story,PConc,Gd,Ex,Gd,RFn,48.64246814643745,25.71127194699085,1984.0,NA,NA,Grvl
240350,27359.0,2423.0,1134,407,1956,1997,10,6,3,2,14,RL,Gilbert,2Story,PConc,Gd,Gd,TA,Fin,39.59696101183128,224.23748222984608,1980.0,NA,MnPrv,NA
170050,18629.0,2466.0,1072,257,2008,1998,6,6,3,3,8,RM,CollgCr,SLvl,CBlock,Gd,Gd,Ex,Fin,87.92685896536037,10.30696709487393,1983.0,NA,NA,NA
128184,17266.0,1628.0,617,439,1908,1990,4,4,3,2,5,RL,Mitchel,1.5Fin,PConc,Gd,Gd,TA,RFn,,180.53259963245506,1992.0,NA,NA,NA
219539,11339.0,1494.0,763,587,1958,1955,5,5,2,2,14,RL,Veenker,1Story,PConc,TA,Gd,Gd,Fin,54.221015120198345,405.1484451517388,1966.0,NA,NA,NA
194345,13807.0,2015.0,1498,649,2000,1969,5,8,2,4,7,RL,StoneBr,1Story,Wood,Fa,Ex,Gd,NA,,225.00708729203,1970.0,NA,NA,NA
237536,23148.0,2047.0,979,612,1934,1993,6,5,2,3,11,RL,Blmngtn,SFoyer,PConc,Ex,Gd,Gd,Unf,71.17390845286758,184.566884874307,1963.0,NA,NA,NA
214072,4916.0,1097.0,1150,388,1914,1965,4,4,2,4,10,RM,Edwards,1Story,CBlock,TA,Gd,Gd,RFn,115.32116147153741,198.6649865509752,1959.0,NA,MnPrv,NA
252665,8869.0,1236.0,953,459,1971,2009,5,6,3,2,4,RL,SawyerW,SLvl,PConc,Gd,Gd,Gd,Unf,71.62882896357736,43.9215708586376,1996.0,NA,MnWw,NA
134041,6880.0,838.0,526,531,1976,1970,5,3,2,2,9,RL,Veenker,2Story,PConc,TA,Gd,Gd,Unf,45.47620362694893,211.03394233507373,1989.0,NA,NA,NA
281238,13732.0,1704.0,1373,98,1879,1964,1,6,1,3,4,RL,BrDale,1Story,CBlock,TA,Gd,Gd,Fin,41.08394240085906,79.83071545539441,1983.0,NA,NA,NA
179699,22882.0,1833.0,1201,564,1920,1988,6,7,2,3,7,FV,BrkSide,1Story,CBlock,TA,Fa,TA,RFn,47.219393169924786,98.96290971228645,1942.0,NA,NA,NA
380828,7645.0,825.0,1922,158,1967,1991,4,5,2,0,3,RL,Mitchel,1Story,CBlock,Ex,Gd,Gd,Fin,,168.80690596539313,1936.0,NA,MnPrv,NA
126036,2606.0,1272.0,593,858,1994,2010,6,5,2,2,10,RL,Veenker,1.5Fin,CBlock,Gd,TA,TA,RFn,82.82850997697393,357.9556784795832,1931.0,NA,NA,NA
332496,8541.0,826.0,1329,369,1918,1953,5,5,3,2,14,RL,BrDale,1Story,PConc,TA,TA,TA,Fin,61.36265866654097,147.32153112059837,1998.0,NA,GdWo,NA
179721,18922.0,1050.0,475,413,1896,1973,8,7,2,2,3,RL,ClearCr,1Story,PConc,Gd,TA,Gd,Unf,,60.41503132210684,1984.0,NA,NA,NA
127954,15101.0,1775.0,1062,296,2002,1952,3,5,2,4,13,RL,BrkSide,SLvl,PConc,TA,TA,Gd,RFn,48.68419654187818,188.5465786859936,,NA,NA,NA
136823,14142.0,1133.0,1390,324,1985,1999,8,5,2,3,6,RL,Edwards,1Story,PConc,Gd,TA,Gd,Fin,78.59923567770655,171.44397300211156,1952.0,NA,MnPrv,NA
146072,9246.0,1349.0,171,904,1970,1950,7,6,2,3,7,RL,NoRidge,2Story,PConc,Gd,TA,Gd,Unf,78.80419036258273,257.0005080821622,2004.0,NA,NA,NA
196745,5077.0,686.0,918,638,1967,1979,6,5,1,1,5,RH,OldTown,2Story,PConc,TA,TA,TA,Unf,78.58647683761558,420.2066646814659,1955.0,NA,NA,NA
204665,14900.0,1593.0,774,140,1905,1962,7,5,2,4,13,FV,Veenker,1Story,CBlock,TA,Gd,NA,Unf,36.31738027097433,131.51137524017247,1971.0,NA,NA,NA
131995,6630.0,1477.0,719,750,1980,2003,6,6,0,2,8,RM,Veenker,1Story,PConc,TA,Gd,Gd,Unf,,86.73888001263906,1901.0,NA,NA,NA
164432,40556.0,1135.0,1154,688,1963,1967,4,9,2,3,14,RL,Crawfor,1Story,BrkTil,Gd,Gd,TA,RFn,45.60223767360041,272.1890526162439,1947.0,NA,NA,NA
391174,15402.0,1405.0,1448,393,1879,1989,8,2,2,2,8,RL,Edwards,1Story,PConc,Gd,TA,TA,Fin,70.0472756875549,98.48523105667778,1915.0,NA,NA,NA
331378,7720.0,1590.0,946,511,1934,1960,9,3,2,3,13,RL,IDOTRR,1Story,PConc,Gd,Gd,Gd,Fin,50.80564292597539,205.64825375075856,,NA,NA,NA
197704,7579.0,1092.0,1082,447,1953,1991,9,5,2,4,8,RL,NridgHt,2Story,CBlock,TA,TA,Gd,Fin,96.76079841665305,,1935.0,NA,MnWw,NA
168586,10344.0,761.0,1045,844,1896,1978,7,6,2,3,12,RL,Blmngtn,2Story,PConc,TA,Gd,Gd,Fin,78.43617409977293,107.11716576881342,1909.0,NA,NA,Grvl
174209,9473.0,2402.0,1000,290,2000,1953,6,5,2,4,8,RL,Blueste,2Story,PConc,Fa,Gd,Gd,Fin,66.41918290258015,353.42274078031954,1991.0,NA,NA,NA
212226,21377.0,1183.0,564,479,1879,1974,6,9,2,4,14,RL,SWISU,1Story,PConc,Ex,Gd,Gd,RFn,104.5094415739357,253.871448327079,1980.0,NA,NA,NA
110291,12232.0,1451.0,1443,364,1995,1985,7,5,2,2,11,RL,StoneBr,1Story,PConc,Po,TA,Gd,Fin,,191.9204851780128,1988.0,NA,MnPrv,NA
149798,7051.0,2005.0,1118,163,1969,1985,8,1,2,3,12,RL,MeadowV,1Story,CBlock,TA,TA,Gd,Fin,34.62317503215536,80.79757349559384,1978.0,NA,MnPrv,NA
85183,34005.0,3264.0,1157,888,1972,2010,6,5,2,4,11,RL,NWAmes,1Story,CBlock,TA,Gd,TA,RFn,96.39683838994175,24.945026433357192,1917.0,Fa,NA,NA
194792,11266.0,877.0,677,213,1982,1993,9,7,2,1,10,RM,BrkSide,SLvl,PConc,Gd,TA,Gd,Fin,76.30524646704541,504.50193165615144,1991.0,NA,NA,NA
215104,17349.0,1724.0,816,494,1874,1989,5,4,2,4,3,RL,SWISU,1Story,PConc,Gd,Gd,Gd,Fin,62.03307046616925,80.12964294304682,1901.0,NA,MnPrv,NA
136861,7593.0,1146.0,929,101,2006,1977,7,5,3,4,6,RL,ClearCr,1Story,PConc,TA,Gd,Gd,RFn,53.90636791411663,79.34951096418781,1939.0,NA,NA,NA
311637,13600.0,1230.0,386,370,1971,1994,10,5,2,4,11,RL,Blueste,2Story,PConc,TA,Gd,Gd,Fin,,120.42591914333431,1941.0,NA,MnPrv,Grvl
101690,13182.0,1139.0,324,534,1882,1957,9,6,3,4,10,RM,MeadowV,2Story,PConc,Gd,TA,TA,NA,90.3408761084375,116.1303843197043,1994.0,NA,NA,NA
92433,3519.0,937.0,759,285,1930,1970,7,3,2,4,13,RL,StoneBr,SLvl,PConc,Gd,TA,TA,RFn,50.83212703035312,178.78964270741386,1994.0,NA,NA,NA
181639,36649.0,1479.0,1209,567,1950,1984,5,6,2,3,14,RL,Gilbert,1Story,PConc,TA,Gd,Gd,RFn,84.1335050922915,75.58216973435285,1924.0,NA,NA,NA
252417,23727.0,762.0,738,396,1909,1993,5,5,2,3,12,RL,OldTown,1Story,PConc,TA,Ex,TA,Fin,,20.569321932957703,1900.0,NA,GdPrv,NA
325647,8618.0,1973.0,592,682,1993,1967,3,7,2,2,12,RL,NoRidge,1Story,PConc,Gd,TA,Gd,Fin,49.264513899346525,539.2687964078553,1981.0,NA,NA,NA
138198,5645.0,1527.0,674,722,1936,1996,7,7,2,4,3,RL,NWAmes,1Story,PConc,Gd,Ex,Gd,RFn,70.09646075079326,102.98187366953002,1915.0,NA,NA,NA
255626,13474.0,1711.0,817,332,1917,1974,6,5,2,4,4,RL,OldTown,2Story,CBlock,TA,Gd,NA,NA,56.33368548266399,189.11536606204692,1941.0,NA,NA,NA
163504,11522.0,1266.0,858,465,1996,1995,7,9,2,3,8,RL,CollgCr,1.5Fin,BrkTil,TA,Ex,TA,RFn,,640.0095178411103,1936.0,NA,NA,NA
154964,13539.0,1316.0,1866,486,1927,1990,6,3,2,3,10,RL,SWISU,2Story,PConc,Gd,Gd,TA,RFn,53.777068180008115,36.96467425462134,2004.0,NA,NA,NA
236443,12270.0,1643.0,1421,573,1878,1954,6,6,2,3,4,RL,Gilbert,1Story,PConc,Ex,TA,TA,Fin,107.72184490323829,407.248248250604,2005.0,NA,NA,NA
215545,14820.0,917.0,1409,452,1976,2010,7,5,1,4,11,RL,OldTown,1Story,PConc,TA,Gd,Gd,RFn,73.28528576655906,156.0737130046294,1936.0,NA,MnPrv,NA
88383,26065.0,1321.0,1467,488,1911,1996,9,5,3,1,9,RL,Blueste,SLvl,PConc,Gd,TA,Ex,Fin,,121.70543624687788,1970.0,NA,NA,NA
299723,15380.0,1070.0,600,401,1968,1957,2,4,3,3,12,RM,Blueste,1Story,PConc,Ex,TA,Gd,Fin,15.672034871303154,329.219686385536,1905.0,NA,NA,NA
288380,5826.0,1054.0,511,473,1923,1972,8,5,2,4,9,FV,NWAmes,SLvl,PConc,TA,TA,TA,RFn,64.7848214077274,322.0248997051798,1977.0,NA,NA,NA
129285,24773.0,445.0,557,709,1902,1952,6,3,2,2,13,RL,StoneBr,2Story,PConc,Gd,Gd,TA,Fin,103.34065467770847,382.481397932247,1921.0,NA,MnPrv,NA
194526,29271.0,2169.0,1533,579,1878,1993,8,5,4,5,5,RL,NridgHt,SFoyer,PConc,Gd,Ex,TA,RFn,100.76549611095777,130.83539847012003,1994.0,NA,GdWo,NA
202321,72492.0,1156.0,781,590,1962,1986,9,5,2,5,12,FV,CollgCr,1.5Fin,CBlock,Gd,TA,Gd,Unf,74.15782696483973,351.9776960604798,2008.0,NA,NA,NA
184290,5574.0,2081.0,499,594,1888,1980,5,6,3,4,14,RL,NAmes,1Story,PConc,TA,TA,TA,Fin,,399.2368165977783,1973.0,Ex,NA,NA
133236,12654.0,2034.0,827,419,1996,1978,3,5,2,3,7,RM,Somerst,2Story,PConc,Gd,Gd,TA,Fin,59.56753140501609,85.37311347102344,1945.0,NA,NA,NA
126924,3136.0,857.0,904,513,1875,1990,5,6,2,3,12,RL,NPkVill,1Story,CBlock,Ex,Gd,Gd,Fin,75.18374859699816,209.43257177651492,1939.0,NA,NA,NA
164354,15243.0,955.0,1107,232,1993,1969,5,6,1,3,13,RL,OldTown,1Story,PConc,Gd,Gd,Gd,Fin,,326.42502950548794,1953.0,NA,MnPrv,NA
265426,7872.0,2780.0,1100,703,1970,1952,8,5,2,3,9,FV,NridgHt,1Story,CBlock,Ex,TA,TA,RFn,84.22999441659346,82.60907881018133,1945.0,NA,GdWo,NA
206372,34685.0,2375.0,668,0,1932,1972,3,1,2,2,13,RL,Gilbert,1Story,Slab,TA,TA,TA,Fin,,287.3542682565311,1935.0,NA,NA,NA
143165,6872.0,1484.0,1274,432,1892,1989,3,5,2,4,10,RL,NAmes,1Story,CBlock,Fa,TA,Gd,RFn,86.091866429801,149.20575146542524,1940.0,NA,NA,NA
226087,3969.0,1628.0,744,678,1948,1970,7,7,2,3,3,RL,Veenker,1Story,PConc,TA,TA,Gd,RFn,93.47212267368327,208.39019937507234,2001.0,NA,NA,NA
53134,8244.0,1184.0,937,177,1918,1962,7,5,3,2,2,RM,SWISU,2Story,PConc,Gd,TA,Gd,Fin,13.470010933585833,224.21456068610587,1997.0,NA,MnPrv,NA
262894,3343.0,1716.0,1274,529,1946,1957,6,6,3,1,6,RH,Blmngtn,SLvl,PConc,Gd,Ex,TA,RFn,,121.4904692143471,1966.0,NA,NA,NA
82794,17165.0,1141.0,743,313,1920,1954,7,7,1,3,11,RL,NoRidge,2Story,Wood,Gd,TA,NA,Unf,42.37968030077019,190.38169979476453,1922.0,NA,NA,NA
143633,3168.0,483.0,772,376,1898,1974,8,7,2,4,4,RL,SawyerW,1Story,Slab,Gd,TA,Fa,Fin,40.00358065596664,71.67277183881498,1942.0,NA,NA,NA
106099,11126.0,839.0,1236,639,1902,1988,4,5,2,3,12,RL,CollgCr,1Story,PConc,Gd,Ex,Gd,RFn,70.13925484635068,209.09810184375016,1960.0,Fa,NA,NA
98926,3144.0,1510.0,656,489,1903,1986,7,5,2,2,14,RM,BrkSide,1Story,BrkTil,Ex,Gd,TA,RFn,33.81801475698976,356.8892488304982,1916.0,NA,NA,NA
264165,9025.0,934.0,846,43,1889,2010,8,7,2,3,7,RL,IDOTRR,2Story,PConc,TA,TA,Ex,RFn,,208.20851455041748,1992.0,NA,NA,NA
137711,29320.0,1466.0,1222,254,1996,1990,6,6,1,3,13,RL,ClearCr,1.5Fin,PConc,TA,TA,TA,Fin,67.5323621296413,81.28741683743235,1964.0,NA,NA,NA
